GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
15	rs13107325	4	103188709	rs13107325	2018-12-14	30305740	Elliott LT	2018-10-10	Nature	www.ncbi.nlm.nih.gov/pubmed/30305740	Genome-wide association studies of brain imaging phenotypes in UK Biobank.	Brain imaging measurements	8,428 British ancestry individuals	4,386 European ancestry individuals	4q24	NR	SLC39A8			64116			rs13107325-T	rs13107325	0	13107325	missense_variant	0	0.073861	2E-39	38.69897000433602	(Imaging-derived phenotype IDP_T1_FAST_ROIs_R_putamen)	0.36694	[0.31-0.42] unit increase	NR [11734353] (imputed)	N
15	rs13107325	4	103188709	rs13107325	2018-12-14	30305740	Elliott LT	2018-10-10	Nature	www.ncbi.nlm.nih.gov/pubmed/30305740	Genome-wide association studies of brain imaging phenotypes in UK Biobank.	Brain imaging measurements	8,428 British ancestry individuals	4,386 European ancestry individuals	4q24	NR	SLC39A8			64116			rs13107325-T	rs13107325	0	13107325	missense_variant	0	0.073861	2E-41	40.69897000433602	(Imaging-derived phenotype IDP_T1_FAST_ROIs_R_ventral_striatum)	0.33352	[0.29-0.38] unit increase	NR [11734353] (imputed)	N
15	rs13107325	4	103188709	rs13107325	2018-12-14	30305740	Elliott LT	2018-10-10	Nature	www.ncbi.nlm.nih.gov/pubmed/30305740	Genome-wide association studies of brain imaging phenotypes in UK Biobank.	Brain imaging measurements	8,428 British ancestry individuals	4,386 European ancestry individuals	4q24	NR	SLC39A8			64116			rs13107325-T	rs13107325	0	13107325	missense_variant	0	0.073861	7E-39	38.15490195998574	(Imaging-derived phenotype IDP_T1_FAST_ROIs_L_putamen)	0.37008	[0.31-0.43] unit increase	NR [11734353] (imputed)	N
15	rs13107325	4	103188709	rs13107325	2018-12-14	30336701	Sanchez-Roige S	2018-10-19	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30336701	Genome-Wide Association Study Meta-Analysis of the Alcohol Use Disorders Identification Test (AUDIT) in Two Population-Based Cohorts.	Alcohol use disorder (consumption score)	121,604 British ancestry individuals	NA	4q24	SLC39A8	SLC39A8			64116			rs13107325-T	rs13107325	0	13107325	missense_variant	0	NR	3E-10	9.522878745280337		0.01	[0.0061-0.0139] unit decrease	NR [16213998]	N
15	rs13107325	4	103188709	rs13107325	2018-12-17	26961502	Wood AR	2016-03-10	Diabetologia	www.ncbi.nlm.nih.gov/pubmed/26961502	Variants in the FTO and CDKAL1 loci have recessive effects on risk of obesity and type 2 diabetes, respectively.	Body mass index	29,925 British ancestry cases, 89,763 British ancestry controls	NA	4q24	SLC39A8	SLC39A8			64116			rs13107325-T	rs13107325	0	13107325	missense_variant	0	NR	4E-7	6.3979400086720375	(additive model)	0.04	[0.024-0.056] unit increase	NR [9288881] (imputed)	N
15	rs13107325	4	103188709	rs13107325	2018-12-17	29483656	Pardinas AF	2018-02-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29483656	Common schizophrenia alleles are enriched in mutation-intolerant genes and in regions under strong background selection.	Schizophrenia	40,675 European ancestry cases, 64,643 European ancestry controls	1,651 European ancestry cases, 4,111 cases, 142,717 European ancestry controls, 11,507 controls	4q24	BANK1, SLC39A8	SLC39A8			64116			rs13107325-?	rs13107325	0	13107325	missense_variant	0	NR	1E-16	16.0		1.1737089	[1.14-1.21]	Illumina [8000000] (imputed)	N
15	rs13107325	4	103198082	rs13135092	2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	HDL cholesterol	up to 62,166 European ancestry individuals	NA	4q24	SLC39A8	SLC39A8			64116			rs13135092-A	rs13135092	0	13135092	intron_variant	0	0.97	3E-13	12.522878745280337		0.129	[0.094-0.164] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
15	rs13107325	4	103198082	rs13135092	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	334,825 British ancestry individuals	NA	4q24	SLC39A8	SLC39A8			64116			rs13135092-A	rs13135092	0	13135092	intron_variant	0	0.9169	3E-26	25.522878745280337		0.005	[0.004-0.006] unit increase	Affymetrix [15275733] (imputed)	N
15	rs13107325	4	103198082	rs13135092	2018-11-26	30275531	Klarin D	2018-10-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30275531	Genetics of blood lipids among ~300,000 multi-ethnic participants of the Million Veteran Program.	Total cholesterol levels	215,551 European ancestry individuals, 57,332 African American individuals, 24,743 Hispanic individuals	Up to 319,677 individuals	4q24	SLC39A8	SLC39A8			64116			rs13135092-A	rs13135092	0	13135092	intron_variant	0	0.9185	4E-9	8.397940008672037		0.0308	[0.021-0.041] mg dl−1 increase	Affymetrix [up to 31400000] (imputed)	N
15	rs13107325	4	103198082	rs13135092	2018-12-14	30336701	Sanchez-Roige S	2018-10-19	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30336701	Genome-Wide Association Study Meta-Analysis of the Alcohol Use Disorders Identification Test (AUDIT) in Two Population-Based Cohorts.	Alcohol use disorder (dependence and problematic use scores)	121,604 British ancestry individuals	NA	4q24	SLC39A8	SLC39A8			64116			rs13135092-G	rs13135092	0	13135092	intron_variant	0	NR	5E-15	14.301029995663981		0.01	[NR] unit decrease	NR [16213998]	N
15	rs13107325	4	103198082	rs13135092	2018-12-14	30336701	Sanchez-Roige S	2018-10-19	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30336701	Genome-Wide Association Study Meta-Analysis of the Alcohol Use Disorders Identification Test (AUDIT) in Two Population-Based Cohorts.	Alcohol use disorder (total score)	141,932 European ancestry individuals	NA	4q24	RN7SL728P, SLC39A8	SLC39A8			64116			rs13135092-A	rs13135092	0	13135092	intron_variant	0	NR	3E-14	13.522878745280337		7.59	[NR] z score increase	NR [16213998]	N
17	rs6889592	5	102318974	rs10463554	2017-10-24	28892059	Chang D	2017-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28892059	A meta-analysis of genome-wide association studies identifies 17 new Parkinson's disease risk loci.	Parkinson's disease	20,184 European ancestry cases, 397,324 European ancestry controls	5,851 European ancestry cases, 5,866 European ancestry controls	5q21.1	NR	PAM			5066			rs10463554-T	rs10463554	0	10463554	intron_variant	0	NR	2E-7	6.698970004336019		1.0649627	[1.04-1.09]	Illumina [11933700] (imputed)	N
17	rs6889592	5	102418604	rs257309	2018-07-05	29875488	Sun BB	2018-06-06	Nature	www.ncbi.nlm.nih.gov/pubmed/29875488	Genomic atlas of the human plasma proteome.	Blood protein levels	3,301 European ancestry individuals	NA	5q21.1	PAM	LOC105379105 - GIN1	105379105	54826		11875	3100	rs257309-G	rs257309	0	257309	intergenic_variant	1	0.352	4E-79	78.39794000867204	(Peptidyl-glycine alpha-amidating monooxygenase, PAM.5620.13.3)	0.47	[0.43-0.51] unit decrease	Affymetrix [10572788] (imputed)	N
17	rs6889592	5	102559407	rs246914	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	5q21.1	NR	PPIP5K2 - C5orf30	23262	90355		20183	34996	rs246914-C	rs246914	0	246914	intergenic_variant	1	NR	5E-8	7.301029995663981		0.01508	[0.0097-0.0205] unit decrease	Affymetrix [10847151] (imputed)	N
19	rs36048693	6	27046250	rs6940638	2018-02-23	29326435	Hill WD	2018-01-11	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29326435	A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.	Intelligence (MTAG)	120,934 British ancestry individuals, 127,548 individuals	NA	6p22.2	VN1R11P	VN1R13P - VN1R11P	387322	387317		17204	4821	rs6940638-A	rs6940638	0	6940638	intergenic_variant	1	NR	4E-9	8.397940008672037		0.020835118	[0.014-0.028] unit decrease	Affymetrix [NR]	N
20	rs34556183	6	28578286	rs116663187	2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	GPX5, GPX6, HCG14, LINC01556, LINC01623, LOC100129636, NKAPL, OR12D3, OR14J1, OR2B3, OR2J2, OR2J3, OR2W1, OR5V1, PGBD1, TRIM27, ZBED9, ZKSCAN3, ZKSCAN4, ZNF311, ZSCAN12, ZSCAN23, ZSCAN26, ZSCAN31	ZBED9			114821			rs116663187-A	rs116663187	1	34388845	intron_variant	0		2E-15	14.698970004336019		1.11	[1.08-1.14]	Affymetrix, Illumina [NR]	N
21	rs4897409	6	130550063	rs10447419	2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	6q23.1	intergenic	SAMD3			154075			rs10447419-A	rs10447419	0	10447419	intron_variant	0		2E-6	5.698970004336019		8.65	[NR] ms decrease	Illumina [> 930000]	N
21	rs4897409	6	130622740	rs6937866	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	Reaction time	330,069 European ancestry individuals	NA	6q23.1	NR	SAMD3, LOC105378159			154075, 105378159			rs6937866-?	rs6937866	0	6937866	intron_variant	0	NR	7E-8	7.154901959985743		0.009434	[0.006-0.0129] unit decrease	Affymetrix [805426] (imputed)	N
21	rs4897409	6	130753588	rs11154580	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	Reaction time	330,069 European ancestry individuals	NA	6q23.1	NR	TMEM200A			114801			rs11154580-?	rs11154580	0	11154580	intron_variant	0	NR	5E-7	6.301029995663981		0.0089948	[0.0055-0.0125] unit decrease	Affymetrix [805426] (imputed)	N
22	rs62444917	7	1989976	rs62442924	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken	430,445 European ancestry individuals	NA	7p22.3	Intergenic	MAD1L1			8379			rs62442924-C	rs62442924	0	62442924	intron_variant	0	0.7834	3E-10	9.522878745280337		0.0173	[0.012-0.023] unit decrease	Affymetrix, Illumina [10000000] (imputed)	N
22	rs62444917	7	2032803	rs11764590	2018-02-01	29255261	Luciano M	2017-12-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29255261	Association analysis in over 329,000 individuals identifies 116 independent variants influencing neuroticism.	Neuroticism	329,821 European ancestry individuals	122,867 European ancestry individuals	7p22.3	intergenic	MAD1L1			8379			rs11764590-T	rs11764590	0	11764590	intron_variant	0	0.18595	8E-8	7.096910013008056		5.36	z score decrease	Illumina [18485882] (imputed)	N
22	rs62444917	7	2051503	rs11514731	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Depressed affect	357,957 European ancestry individuals	NA	7p22.3	NR	MAD1L1			8379			rs11514731-G	rs11514731	0	11514731	intron_variant	0	NR	3E-8	7.522878745280337		0.01657	[0.011-0.022] unit decrease	Affymetrix [10847151] (imputed)	N
22	rs62444917	7	2052318	rs62444881	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	7p22.3		MAD1L1			8379			rs62444881-T	rs62444881	0	62444881	intron_variant	0	0.1958	3E-19	18.522878745280337	(conditional-joint)	0.0159	[0.012-0.019] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
22	rs62444917	7	2079744	rs2056477	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Depression	688,809 European ancestry individuals	NA	7p22.3	NR	MAD1L1			8379			rs2056477-C	rs2056477	0	2056477	intron_variant	0	NR	4E-8	7.3979400086720375		5.472	z score decrease	Affymetrix [10847151] (imputed)	N
22	rs62444917	7	2079744	rs2056477	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	7p22.3	NR	MAD1L1			8379			rs2056477-C	rs2056477	0	2056477	intron_variant	0	NR	3E-8	7.522878745280337		5.552	z score decrease	Affymetrix [10847151] (imputed)	N
22	rs62444917	7	2104364	rs56072378	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Major depressive disorder (ICD-10 coded)	8,276 British ancestry cases, 209,308 British ancestry controls	NA	7p22.3	NR	MAD1L1			8379			rs56072378-G	rs56072378	0	56072378	intron_variant	0	0.2197	9E-7	6.045757490560675		0.0035	[0.0021-0.0049] unit decrease	NR [7666894] (imputed)	N
23	rs1668331	7	113863384	rs1450832	2017-09-14	28468790	Agopian AJ	2017-06-01	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/28468790	Genome-Wide Association Studies and Meta-Analyses for Congenital Heart Defects.	Congenital heart disease (maternal effect)	1,119 European ancestry trios	NA	7q31.1	FOXP2	FOXP2			93986			rs1450832-?	rs1450832	0	1450832	intron_variant	0	NR	5E-6	5.301029995663981		1.100131	[1.055959-1.14615]	Illumina [at least 4756722] (imputed)	N
23	rs1668331	7	113863384	rs1450832	2017-09-14	28468790	Agopian AJ	2017-06-01	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/28468790	Genome-Wide Association Studies and Meta-Analyses for Congenital Heart Defects.	Conotruncal heart defects (maternal effects)	up to 838 European ancestry trios	NA	7q31.1	FOXP2	FOXP2			93986			rs1450832-?	rs1450832	0	1450832	intron_variant	0	NR	8E-6	5.096910013008056		1.099844	[1.054977-1.146619]	Illumina [at least 4756722] (imputed)	N
23	rs35624276	7	114021410	rs2396726	2018-12-05	30289880	Qi G	2018-10-05	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/30289880	Heritability informed power optimization (HIPO) leads to enhanced detection of genetic associations across multiple traits.	Social science traits (pleiotropy) (HIPO component 1)	up to 630,791 European ancestry individuals	NA	7q31.1	FOXP2	FOXP2			93986			rs2396726-?	rs2396726	0	2396726	intron_variant	0	NR	1E-8	8.0				NR [2100000]	N
23	rs4727799	7	114109349	rs727644	2018-10-19	30181555	Strawbridge RJ	2018-09-04	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30181555	Genetics of self-reported risk-taking behaviour, trans-ethnic consistency and relevance to brain gene expression.	Self-reported risk-taking behaviour	83,677 British ancestry cases, 244,662 British ancestry controls	2,764 South Asian ancestry cases, 3,139 African Caribbean ancestry cases, 16,169 European ancestry cases, 3,866 mixed ancestry cases, 4,267 South Asian ancestry controls, 4,341 African Caribbean ancestry controls, 31,814 European ancestry controls, 5,988 mixed ancestry controls	7q31.1	NR	FOXP2			93986			rs727644-A	rs727644	0	727644	intron_variant	0	0.4	2E-12	11.698970004336019		0.038	[0.028-0.048] unit decrease	Affymetrix [NR] (imputed)	N
23	rs4727799	7	114109349	rs727644	2018-12-19	30271922	Clifton EAD	2018-05-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/30271922	Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.	Self-reported risk-taking behaviour	113,882 European ancestry cases, 322,354 European ancestry controls	NA	7q31.1	FOXP2	FOXP2			93986			rs727644-G	rs727644	0	727644	intron_variant	0	0.6	4E-14	13.397940008672037		1.031	[1.023-1.040]	Affymetrix [7736308] (imputed)	N
23	rs10953765	7	114291435	rs10953765	2017-05-11	27992416	Lane JM	2016-12-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27992416	Genome-wide association analyses of sleep disturbance traits identify new loci and highlight shared genetics with neuropsychiatric and metabolic traits.	Sleep duration	111,975 European ancestry individuals	NA	7q31.1	FOXP2	FOXP2			93986			rs10953765-G	rs10953765	0	10953765	intron_variant	0	0.447	3E-7	6.522878745280337		0.022	[0.014-0.03] hours increase	Affymetrix [up to 73355677] (imputed)	N
